Day,TimeSlot,Room,Course,Year,Division,Subject,Teacher
thursday,13:00-14:00,1221,CS(AIML),FY,A,CN - Computer Networks,SRH
thursday,13:00-14:00,1304,IT,LY,D,ML - Machine Learning,PNM
thursday,13:00-14:00,1316,CS,FY,B,AI - Artificial Intelligence,JAK
thursday,13:00-14:00,1319,CS(AI),FY,D,ML - Machine Learning,AMK
thursday,13:00-14:00,1320,IT,LY,A,PSP - Problem Solving & Programming,PNM
thursday,13:00-14:00,2003,AIDS,FY,C,OS - Operating Systems,AAB
thursday,13:00-14:00,2009,CS(AI),SY,D,IKS - Indian Knowledge System,PNM
thursday,13:00-14:00,2011,CS,LY,D,AI - Artificial Intelligence,PNM
thursday,13:00-14:00,2012,CS(AIML),SY,D,DBMS - Database Management Systems,AMK
thursday,13:00-14:00,2013,CS(AI),TY,C,COA - Computer Org. & Architecture,PNM
thursday,13:00-14:00,2014,CS(AIML),TY,B,CN - Computer Networks,VKJ
thursday,13:00-14:00,2015,AIDS,FY,B,ML - Machine Learning,JAK
thursday,13:00-14:00,2020,CS,SY,E,AI - Artificial Intelligence,PNM
thursday,13:00-14:00,2114,AIDS,TY,C,IKS - Indian Knowledge System,VKJ
thursday,13:00-14:00,2118,IT,SY,A,DBMS - Database Management Systems,PNM
thursday,13:00-14:00,2118,AIDS,TY,D,RAAD - Reasoning and Aptitude Dev.,JAK
thursday,13:00-14:00,2302,CS(AIML),FY,B,OS - Operating Systems,JAK
thursday,13:00-14:00,2306,CS(AI),TY,A,COA - Computer Org. & Architecture,JAK
thursday,13:00-14:00,2307,IT,FY,D,IKS - Indian Knowledge System,AAB
thursday,13:00-14:00,2314,CS(AIML),LY,A,CN - Computer Networks,AMK
thursday,13:00-14:00,2316,CS(AIML),LY,D,SRM - Scientific Research Methods,AMK
thursday,13:00-14:00,3001,IT,LY,E,PSP - Problem Solving & Programming,PNM
thursday,13:00-14:00,3006,IT,TY,A,COA - Computer Org. & Architecture,SRH
thursday,13:00-14:00,3018,CS(AIML),LY,E,COA - Computer Org. & Architecture,VKJ
thursday,13:00-14:00,3100,CS(AI),SY,E,OS - Operating Systems,VKJ
thursday,13:00-14:00,3100,AIDS,SY,E,PSP - Problem Solving & Programming,AAB
thursday,13:00-14:00,3103,CS(AI),SY,B,DBMS - Database Management Systems,KGT
thursday,13:00-14:00,3107,CS(AIML),SY,B,COA - Computer Org. & Architecture,AAB
thursday,13:00-14:00,3108,CS,TY,C,COA - Computer Org. & Architecture,SRH
thursday,13:00-14:00,3123,IT,TY,E,GP - General Proficiency,VKJ
thursday,13:00-14:00,3200,CS(AIML),TY,A,ML - Machine Learning,AAB
thursday,13:00-14:00,3203,CS(AI),FY,C,WD - Web Development,JAK
thursday,13:00-14:00,3213,IT,FY,E,LADE - Linear Algebra & Diff. Equations,VKJ
thursday,13:00-14:00,3215,CS,TY,B,SRM - Scientific Research Methods,SRH
thursday,13:00-14:00,3219,CS(AI),TY,E,SRM - Scientific Research Methods,SRH
thursday,13:00-14:00,3222,CS(AI),LY,B,WD - Web Development,VKJ
thursday,13:00-14:00,3313,CS,SY,C,DBMS - Database Management Systems,AMK
thursday,13:00-14:00,3320,CS,LY,C,COA - Computer Org. & Architecture,PNM
thursday,13:00-14:00,4004,AIDS,LY,B,SRM - Scientific Research Methods,VKJ
thursday,13:00-14:00,4005,IT,LY,B,GP - General Proficiency,SRH
thursday,13:00-14:00,4010,CS,TY,D,GP - General Proficiency,JAK
thursday,13:00-14:00,4010,CS(AI),FY,A,PSP - Problem Solving & Programming,AMK
thursday,13:00-14:00,4014,AIDS,TY,E,SRM - Scientific Research Methods,PNM
thursday,13:00-14:00,4015,CS(AI),TY,D,ML - Machine Learning,AAB
thursday,13:00-14:00,4017,CS(AI),SY,A,CN - Computer Networks,VKJ
thursday,13:00-14:00,4022,AIDS,SY,D,SRM - Scientific Research Methods,PNM
thursday,13:00-14:00,4100,CS(AIML),FY,E,LADE - Linear Algebra & Diff. Equations,AAB
thursday,13:00-14:00,4106,CS,LY,A,IKS - Indian Knowledge System,SRH
thursday,13:00-14:00,4109,IT,SY,C,GP - General Proficiency,KGT
thursday,13:00-14:00,4114,IT,SY,B,COA - Computer Org. & Architecture,AMK
thursday,13:00-14:00,4117,CS(AI),SY,C,RAAD - Reasoning and Aptitude Dev.,SRH
thursday,13:00-14:00,4203,CS,SY,B,CN - Computer Networks,PNM
thursday,13:00-14:00,4206,CS,FY,D,ML - Machine Learning,AAB
thursday,13:00-14:00,4210,AIDS,FY,D,SRM - Scientific Research Methods,VKJ
thursday,13:00-14:00,4215,CS(AIML),LY,C,ML - Machine Learning,VKJ
thursday,13:00-14:00,4224,IT,SY,E,DBMS - Database Management Systems,VKJ
thursday,13:00-14:00,4306,IT,FY,A,LADE - Linear Algebra & Diff. Equations,PNM
thursday,13:00-14:00,4308,CS,LY,E,AI - Artificial Intelligence,SRH
thursday,13:00-14:00,4315,CS(AI),LY,E,COA - Computer Org. & Architecture,KGT
thursday,13:00-14:00,4324,AIDS,SY,A,GP - General Proficiency,VKJ
thursday,13:00-14:00,4324,AIDS,LY,C,ML - Machine Learning,AMK
thursday,14:00-15:00,1005,CS(AI),TY,B,DBMS - Database Management Systems,SRH
thursday,14:00-15:00,1006,AIDS,LY,C,GP - General Proficiency,SRH
thursday,14:00-15:00,1010,CS(AIML),LY,D,CN - Computer Networks,KGT
thursday,14:00-15:00,1018,AIDS,LY,A,AI - Artificial Intelligence,KGT
thursday,14:00-15:00,1024,CS,LY,B,COA - Computer Org. & Architecture,PNM
thursday,14:00-15:00,1103,IT,TY,C,LADE - Linear Algebra & Diff. Equations,KGT
thursday,14:00-15:00,1109,CS,TY,A,SRM - Scientific Research Methods,AMK
thursday,14:00-15:00,1111,CS,SY,D,COA - Computer Org. & Architecture,JAK
thursday,14:00-15:00,1120,CS(AI),SY,A,OS - Operating Systems,SRH
thursday,14:00-15:00,1208,IT,FY,E,LADE - Linear Algebra & Diff. Equations,JAK
thursday,14:00-15:00,1211,CS(AI),LY,E,COA - Computer Org. & Architecture,JAK
thursday,14:00-15:00,1219,CS(AIML),FY,A,WD - Web Development,SRH
thursday,14:00-15:00,1220,CS(AI),SY,D,DBMS - Database Management Systems,SRH
thursday,14:00-15:00,1302,IT,FY,B,IKS - Indian Knowledge System,VKJ
thursday,14:00-15:00,1307,CS(AI),SY,B,GP - General Proficiency,KGT
thursday,14:00-15:00,1314,AIDS,LY,D,LADE - Linear Algebra & Diff. Equations,KGT
thursday,14:00-15:00,1316,CS(AIML),LY,B,COA - Computer Org. & Architecture,JAK
thursday,14:00-15:00,1318,CS(AIML),SY,D,OS - Operating Systems,VKJ
thursday,14:00-15:00,1320,IT,TY,A,IKS - Indian Knowledge System,KGT
thursday,14:00-15:00,2003,IT,TY,E,AI - Artificial Intelligence,SRH
thursday,14:00-15:00,2010,IT,FY,D,OS - Operating Systems,VKJ
thursday,14:00-15:00,2010,CS(AI),FY,D,RAAD - Reasoning and Aptitude Dev.,KGT
thursday,14:00-15:00,2011,AIDS,TY,B,PSP - Problem Solving & Programming,SRH
thursday,14:00-15:00,2012,AIDS,FY,E,GP - General Proficiency,KGT
thursday,14:00-15:00,2017,CS(AIML),TY,C,DBMS - Database Management Systems,KGT
thursday,14:00-15:00,2021,CS(AIML),SY,C,LADE - Linear Algebra & Diff. Equations,PNM
thursday,14:00-15:00,2023,IT,TY,B,DBMS - Database Management Systems,VKJ
thursday,14:00-15:00,2023,CS(AI),FY,E,OS - Operating Systems,VKJ
thursday,14:00-15:00,2024,CS(AI),SY,C,RAAD - Reasoning and Aptitude Dev.,AMK
thursday,14:00-15:00,2100,CS(AI),LY,D,IKS - Indian Knowledge System,AAB
thursday,14:00-15:00,2104,CS(AIML),TY,A,SRM - Scientific Research Methods,KGT
thursday,14:00-15:00,2110,IT,SY,E,COA - Computer Org. & Architecture,SRH
thursday,14:00-15:00,2114,AIDS,TY,A,LADE - Linear Algebra & Diff. Equations,AMK
thursday,14:00-15:00,2116,CS(AI),LY,B,OS - Operating Systems,PNM
thursday,14:00-15:00,2121,IT,LY,B,SRM - Scientific Research Methods,SRH
thursday,14:00-15:00,2202,IT,LY,E,CN - Computer Networks,SRH
thursday,14:00-15:00,2203,CS(AIML),FY,E,LADE - Linear Algebra & Diff. Equations,SRH
thursday,14:00-15:00,2208,CS(AIML),SY,B,WD - Web Development,VKJ
thursday,14:00-15:00,2215,CS(AI),TY,D,PSP - Problem Solving & Programming,AMK
thursday,14:00-15:00,2302,CS,FY,C,WD - Web Development,AAB
thursday,14:00-15:00,2308,CS(AI),TY,C,GP - General Proficiency,AMK
thursday,14:00-15:00,2313,CS,LY,C,CN - Computer Networks,SRH
thursday,14:00-15:00,2314,CS,SY,E,LADE - Linear Algebra & Diff. Equations,AAB
thursday,14:00-15:00,2316,CS,FY,D,GP - General Proficiency,JAK
thursday,14:00-15:00,2318,CS(AIML),TY,E,COA - Computer Org. & Architecture,AAB
thursday,14:00-15:00,2319,IT,TY,D,AI - Artificial Intelligence,AMK
thursday,14:00-15:00,2323,CS(AIML),FY,D,COA - Computer Org. & Architecture,SRH
thursday,14:00-15:00,3004,CS,LY,E,LADE - Linear Algebra & Diff. Equations,SRH
thursday,14:00-15:00,3004,CS(AI),LY,A,GP - General Proficiency,JAK
thursday,14:00-15:00,3014,CS(AI),FY,C,CN - Computer Networks,JAK
thursday,14:00-15:00,3017,CS(AI),LY,C,DBMS - Database Management Systems,PNM
thursday,14:00-15:00,3109,CS(AIML),FY,B,OS - Operating Systems,VKJ
thursday,14:00-15:00,3113,CS,FY,E,OS - Operating Systems,KGT
thursday,14:00-15:00,3114,CS(AI),FY,B,IKS - Indian Knowledge System,JAK
thursday,14:00-15:00,3118,IT,SY,C,GP - General Proficiency,KGT
thursday,14:00-15:00,3219,CS(AIML),SY,A,CN - Computer Networks,AMK
thursday,14:00-15:00,3300,CS,LY,A,AI - Artificial Intelligence,AMK
thursday,14:00-15:00,3301,AIDS,TY,E,WD - Web Development,KGT
thursday,14:00-15:00,3319,IT,FY,A,GP - General Proficiency,SRH
thursday,14:00-15:00,4005,IT,LY,D,CN - Computer Networks,KGT
thursday,14:00-15:00,4011,CS,TY,C,RAAD - Reasoning and Aptitude Dev.,AAB
thursday,14:00-15:00,4012,CS,TY,D,LADE - Linear Algebra & Diff. Equations,KGT
thursday,14:00-15:00,4013,CS,TY,B,DBMS - Database Management Systems,KGT
thursday,14:00-15:00,4021,AIDS,TY,C,IKS - Indian Knowledge System,PNM
thursday,14:00-15:00,4103,CS,FY,A,RAAD - Reasoning and Aptitude Dev.,VKJ
thursday,14:00-15:00,4114,AIDS,FY,B,ML - Machine Learning,AAB
thursday,14:00-15:00,4117,CS(AIML),LY,E,CN - Computer Networks,VKJ
thursday,14:00-15:00,4200,CS(AIML),FY,C,DBMS - Database Management Systems,VKJ
thursday,14:00-15:00,4208,CS(AI),TY,E,SRM - Scientific Research Methods,VKJ
thursday,14:00-15:00,4218,IT,SY,A,LADE - Linear Algebra & Diff. Equations,VKJ
thursday,14:00-15:00,4219,CS,SY,B,PSP - Problem Solving & Programming,JAK
thursday,14:00-15:00,4303,IT,LY,A,RAAD - Reasoning and Aptitude Dev.,AAB
thursday,14:00-15:00,4304,AIDS,SY,E,SRM - Scientific Research Methods,AMK
thursday,14:00-15:00,4316,CS(AI),FY,A,SRM - Scientific Research Methods,AMK
thursday,15:00-16:00,1003,CS,TY,D,OS - Operating Systems,KGT
thursday,15:00-16:00,1015,AIDS,TY,A,PSP - Problem Solving & Programming,PNM
thursday,15:00-16:00,1016,CS,FY,E,PSP - Problem Solving & Programming,KGT
thursday,15:00-16:00,1016,CS(AIML),LY,C,SRM - Scientific Research Methods,VKJ
thursday,15:00-16:00,1021,CS,LY,B,WD - Web Development,SRH
thursday,15:00-16:00,1022,IT,LY,A,WD - Web Development,AMK
thursday,15:00-16:00,1104,CS(AI),LY,A,DBMS - Database Management Systems,PNM
thursday,15:00-16:00,1105,IT,LY,C,OS - Operating Systems,JAK
thursday,15:00-16:00,1111,IT,TY,B,IKS - Indian Knowledge System,JAK
thursday,15:00-16:00,1115,CS,LY,A,COA - Computer Org. & Architecture,PNM
thursday,15:00-16:00,1115,AIDS,SY,E,GP - General Proficiency,AAB
thursday,15:00-16:00,1123,CS,TY,A,DBMS - Database Management Systems,AMK
thursday,15:00-16:00,1205,CS(AI),SY,E,DBMS - Database Management Systems,AAB
thursday,15:00-16:00,1216,AIDS,LY,E,COA - Computer Org. & Architecture,JAK
thursday,15:00-16:00,1217,IT,FY,B,CN - Computer Networks,VKJ
thursday,15:00-16:00,1223,IT,LY,B,WD - Web Development,KGT
thursday,15:00-16:00,1223,CS(AIML),FY,B,GP - General Proficiency,PNM
thursday,15:00-16:00,1309,AIDS,SY,B,IKS - Indian Knowledge System,AAB
thursday,15:00-16:00,1313,CS,TY,C,PSP - Problem Solving & Programming,VKJ
thursday,15:00-16:00,1321,CS(AI),TY,D,DBMS - Database Management Systems,AAB
thursday,15:00-16:00,2004,CS(AI),LY,E,OS - Operating Systems,JAK
thursday,15:00-16:00,2012,CS(AIML),LY,A,SRM - Scientific Research Methods,KGT
thursday,15:00-16:00,2017,AIDS,FY,B,OS - Operating Systems,AAB
thursday,15:00-16:00,2105,AIDS,FY,C,AI - Artificial Intelligence,VKJ
thursday,15:00-16:00,2108,CS,SY,D,AI - Artificial Intelligence,PNM
thursday,15:00-16:00,2111,CS(AI),LY,C,GP - General Proficiency,KGT
thursday,15:00-16:00,2120,CS(AI),TY,E,WD - Web Development,AMK
thursday,15:00-16:00,2202,CS(AI),SY,A,RAAD - Reasoning and Aptitude Dev.,SRH
thursday,15:00-16:00,2217,CS(AIML),FY,C,DBMS - Database Management Systems,AAB
thursday,15:00-16:00,2301,CS(AIML),TY,A,LADE - Linear Algebra & Diff. Equations,PNM
thursday,15:00-16:00,2318,CS(AIML),TY,D,LADE - Linear Algebra & Diff. Equations,AAB
thursday,15:00-16:00,2320,CS(AIML),FY,D,COA - Computer Org. & Architecture,SRH
thursday,15:00-16:00,3004,IT,FY,D,AI - Artificial Intelligence,VKJ
thursday,15:00-16:00,3008,AIDS,LY,C,OS - Operating Systems,JAK
thursday,15:00-16:00,3010,AIDS,LY,D,RAAD - Reasoning and Aptitude Dev.,JAK
thursday,15:00-16:00,3101,AIDS,FY,D,COA - Computer Org. & Architecture,KGT
thursday,15:00-16:00,3112,AIDS,SY,D,DBMS - Database Management Systems,KGT
thursday,15:00-16:00,3117,CS(AI),LY,B,WD - Web Development,KGT
thursday,15:00-16:00,3118,CS(AIML),SY,E,GP - General Proficiency,SRH
thursday,15:00-16:00,3123,,,,,
thursday,15:00-16:00,3204,IT,TY,C,SRM - Scientific Research Methods,JAK
thursday,15:00-16:00,3205,CS(AI),SY,B,DBMS - Database Management Systems,AMK
thursday,15:00-16:00,3206,CS,FY,C,AI - Artificial Intelligence,VKJ
thursday,15:00-16:00,3209,CS(AI),FY,A,COA - Computer Org. & Architecture,AAB
thursday,15:00-16:00,3215,CS(AIML),SY,D,AI - Artificial Intelligence,SRH
thursday,15:00-16:00,3306,CS,TY,E,AI - Artificial Intelligence,PNM
thursday,15:00-16:00,3319,IT,SY,E,RAAD - Reasoning and Aptitude Dev.,VKJ
thursday,15:00-16:00,4001,CS,LY,E,WD - Web Development,KGT
thursday,15:00-16:00,4002,CS(AI),SY,D,DBMS - Database Management Systems,SRH
thursday,15:00-16:00,4007,IT,SY,C,GP - General Proficiency,PNM
thursday,15:00-16:00,4016,IT,FY,C,ML - Machine Learning,KGT
thursday,15:00-16:00,4021,AIDS,LY,A,SRM - Scientific Research Methods,PNM
thursday,15:00-16:00,4100,AIDS,TY,B,WD - Web Development,VKJ
thursday,15:00-16:00,4102,IT,FY,E,WD - Web Development,JAK
thursday,15:00-16:00,4105,CS(AI),TY,C,COA - Computer Org. & Architecture,VKJ
thursday,15:00-16:00,4107,CS,SY,B,PSP - Problem Solving & Programming,KGT
thursday,15:00-16:00,4200,IT,LY,D,IKS - Indian Knowledge System,PNM
thursday,15:00-16:00,4211,IT,FY,A,SRM - Scientific Research Methods,VKJ
thursday,15:00-16:00,4211,CS(AIML),TY,E,OS - Operating Systems,AAB
thursday,15:00-16:00,4224,CS,SY,A,IKS - Indian Knowledge System,SRH
thursday,15:00-16:00,4300,CS(AIML),LY,E,CN - Computer Networks,AAB
thursday,15:00-16:00,4303,AIDS,SY,A,LADE - Linear Algebra & Diff. Equations,AAB
thursday,15:00-16:00,4312,CS(AIML),SY,A,PSP - Problem Solving & Programming,PNM
thursday,15:00-16:00,4316,IT,TY,A,GP - General Proficiency,AMK
thursday,15:00-16:00,4321,AIDS,TY,C,PSP - Problem Solving & Programming,JAK
thursday,16:00-17:00,1011,CS(AIML),TY,E,CN - Computer Networks,KGT
thursday,16:00-17:00,1018,AIDS,FY,A,GP - General Proficiency,SRH
thursday,16:00-17:00,1022,AIDS,SY,A,AI - Artificial Intelligence,PNM
thursday,16:00-17:00,1023,CS(AI),LY,D,OS - Operating Systems,AAB
thursday,16:00-17:00,1116,AIDS,TY,D,GP - General Proficiency,KGT
thursday,16:00-17:00,1118,AIDS,SY,D,WD - Web Development,AAB
thursday,16:00-17:00,1200,CS,FY,D,WD - Web Development,AAB
thursday,16:00-17:00,1209,CS(AI),FY,A,LADE - Linear Algebra & Diff. Equations,PNM
thursday,16:00-17:00,1209,CS(AI),LY,E,GP - General Proficiency,AAB
thursday,16:00-17:00,1212,CS(AI),TY,E,GP - General Proficiency,JAK
thursday,16:00-17:00,2011,AIDS,LY,D,ML - Machine Learning,JAK
thursday,16:00-17:00,2023,CS(AIML),FY,D,LADE - Linear Algebra & Diff. Equations,PNM
thursday,16:00-17:00,2023,CS(AIML),SY,B,IKS - Indian Knowledge System,AAB
thursday,16:00-17:00,2100,IT,SY,B,IKS - Indian Knowledge System,JAK
thursday,16:00-17:00,2100,IT,TY,C,AI - Artificial Intelligence,PNM
thursday,16:00-17:00,2102,CS,TY,D,OS - Operating Systems,JAK
thursday,16:00-17:00,2103,CS,SY,A,SRM - Scientific Research Methods,JAK
thursday,16:00-17:00,2104,CS(AI),SY,A,IKS - Indian Knowledge System,AAB
thursday,16:00-17:00,2107,IT,TY,D,OS - Operating Systems,AAB
thursday,16:00-17:00,2114,CS,LY,C,IKS - Indian Knowledge System,AMK
thursday,16:00-17:00,2210,IT,FY,C,SRM - Scientific Research Methods,KGT
thursday,16:00-17:00,2221,CS(AI),TY,D,CN - Computer Networks,JAK
thursday,16:00-17:00,2221,AIDS,FY,B,CN - Computer Networks,KGT
thursday,16:00-17:00,2222,AIDS,FY,C,LADE - Linear Algebra & Diff. Equations,SRH
thursday,16:00-17:00,2223,CS(AIML),TY,D,LADE - Linear Algebra & Diff. Equations,KGT
thursday,16:00-17:00,2307,AIDS,FY,E,WD - Web Development,AAB
thursday,16:00-17:00,2312,CS(AIML),TY,A,CN - Computer Networks,VKJ
thursday,16:00-17:00,2313,CS(AIML),TY,C,AI - Artificial Intelligence,VKJ
thursday,16:00-17:00,2315,CS,SY,C,IKS - Indian Knowledge System,JAK
thursday,16:00-17:00,2315,CS(AIML),FY,A,COA - Computer Org. & Architecture,SRH
thursday,16:00-17:00,2319,CS,TY,B,LADE - Linear Algebra & Diff. Equations,VKJ
thursday,16:00-17:00,3003,IT,LY,D,IKS - Indian Knowledge System,AMK
thursday,16:00-17:00,3104,CS(AI),SY,D,ML - Machine Learning,AMK
thursday,16:00-17:00,3104,CS(AIML),LY,D,DBMS - Database Management Systems,KGT
thursday,16:00-17:00,3106,IT,LY,E,GP - General Proficiency,JAK
thursday,16:00-17:00,3106,CS(AI),FY,E,LADE - Linear Algebra & Diff. Equations,VKJ
thursday,16:00-17:00,3111,CS(AIML),LY,E,OS - Operating Systems,KGT
thursday,16:00-17:00,3112,CS(AI),FY,C,IKS - Indian Knowledge System,SRH
thursday,16:00-17:00,3112,AIDS,SY,C,IKS - Indian Knowledge System,AAB
thursday,16:00-17:00,3114,IT,SY,C,RAAD - Reasoning and Aptitude Dev.,SRH
thursday,16:00-17:00,3121,IT,FY,D,ML - Machine Learning,AAB
thursday,16:00-17:00,3121,CS(AIML),LY,C,IKS - Indian Knowledge System,VKJ
thursday,16:00-17:00,3209,CS(AI),SY,E,COA - Computer Org. & Architecture,AMK
thursday,16:00-17:00,3210,AIDS,LY,A,AI - Artificial Intelligence,AAB
thursday,16:00-17:00,3218,CS(AIML),FY,E,AI - Artificial Intelligence,PNM
thursday,16:00-17:00,3220,IT,SY,D,WD - Web Development,SRH
thursday,16:00-17:00,3220,CS(AIML),LY,B,OS - Operating Systems,VKJ
thursday,16:00-17:00,3301,CS(AI),LY,C,COA - Computer Org. & Architecture,SRH
thursday,16:00-17:00,3306,CS(AI),TY,A,ML - Machine Learning,KGT
thursday,16:00-17:00,3314,AIDS,SY,B,LADE - Linear Algebra & Diff. Equations,KGT
thursday,16:00-17:00,3315,CS(AI),FY,B,AI - Artificial Intelligence,KGT
thursday,16:00-17:00,4004,AIDS,TY,C,OS - Operating Systems,PNM
thursday,16:00-17:00,4006,AIDS,TY,E,WD - Web Development,JAK
thursday,16:00-17:00,4009,IT,LY,C,IKS - Indian Knowledge System,JAK
thursday,16:00-17:00,4014,CS,SY,B,COA - Computer Org. & Architecture,KGT
thursday,16:00-17:00,4015,CS(AI),LY,B,SRM - Scientific Research Methods,SRH
thursday,16:00-17:00,4020,AIDS,LY,E,IKS - Indian Knowledge System,VKJ
thursday,16:00-17:00,4022,CS(AIML),SY,E,CN - Computer Networks,SRH
thursday,16:00-17:00,4111,CS,TY,A,DBMS - Database Management Systems,SRH
thursday,16:00-17:00,4203,IT,SY,A,SRM - Scientific Research Methods,SRH
thursday,16:00-17:00,4204,CS(AI),LY,A,WD - Web Development,JAK
thursday,16:00-17:00,4215,CS(AI),TY,C,WD - Web Development,VKJ
thursday,16:00-17:00,4304,CS,SY,E,IKS - Indian Knowledge System,AMK
thursday,16:00-17:00,4317,CS,LY,A,AI - Artificial Intelligence,KGT
thursday,16:00-17:00,4318,CS,FY,C,SRM - Scientific Research Methods,VKJ
thursday,16:00-17:00,4321,IT,TY,E,OS - Operating Systems,AAB
thursday,16:00-17:00,4321,CS(AIML),FY,C,LADE - Linear Algebra & Diff. Equations,KGT
thursday,16:00-17:00,4321,IT,TY,A,RAAD - Reasoning and Aptitude Dev.,KGT
thursday,17:00-18:00,1003,CS(AI),SY,A,PSP - Problem Solving & Programming,SRH
thursday,17:00-18:00,1012,AIDS,SY,B,PSP - Problem Solving & Programming,JAK
thursday,17:00-18:00,1013,CS(AIML),LY,D,CN - Computer Networks,KGT
thursday,17:00-18:00,1022,IT,TY,D,OS - Operating Systems,SRH
thursday,17:00-18:00,1023,CS(AIML),FY,C,AI - Artificial Intelligence,VKJ
thursday,17:00-18:00,1105,AIDS,FY,D,OS - Operating Systems,JAK
thursday,17:00-18:00,1114,CS(AIML),LY,C,AI - Artificial Intelligence,SRH
thursday,17:00-18:00,1122,CS(AIML),FY,D,ML - Machine Learning,AMK
thursday,17:00-18:00,1201,CS(AI),FY,A,OS - Operating Systems,PNM
thursday,17:00-18:00,1211,AIDS,TY,E,RAAD - Reasoning and Aptitude Dev.,SRH
thursday,17:00-18:00,1304,AIDS,LY,B,RAAD - Reasoning and Aptitude Dev.,AMK
thursday,17:00-18:00,1319,CS,LY,C,GP - General Proficiency,SRH
thursday,17:00-18:00,1320,CS,FY,D,IKS - Indian Knowledge System,AMK
thursday,17:00-18:00,1324,CS,LY,E,AI - Artificial Intelligence,JAK
thursday,17:00-18:00,2009,CS(AI),LY,E,PSP - Problem Solving & Programming,PNM
thursday,17:00-18:00,2012,CS(AIML),LY,E,COA - Computer Org. & Architecture,AMK
thursday,17:00-18:00,2013,IT,SY,A,WD - Web Development,AAB
thursday,17:00-18:00,2014,CS(AIML),FY,B,WD - Web Development,JAK
thursday,17:00-18:00,2015,CS(AIML),FY,A,AI - Artificial Intelligence,PNM
thursday,17:00-18:00,2101,CS(AI),FY,D,ML - Machine Learning,VKJ
thursday,17:00-18:00,2103,CS,SY,D,OS - Operating Systems,PNM
thursday,17:00-18:00,2109,IT,LY,E,ML - Machine Learning,PNM
thursday,17:00-18:00,2113,CS(AI),LY,C,LADE - Linear Algebra & Diff. Equations,VKJ
thursday,17:00-18:00,2119,CS(AIML),TY,D,IKS - Indian Knowledge System,SRH
thursday,17:00-18:00,2120,CS,SY,C,WD - Web Development,PNM
thursday,17:00-18:00,2120,AIDS,TY,D,ML - Machine Learning,SRH
thursday,17:00-18:00,2122,AIDS,LY,A,CN - Computer Networks,SRH
thursday,17:00-18:00,2123,CS,FY,B,RAAD - Reasoning and Aptitude Dev.,JAK
thursday,17:00-18:00,2200,CS,SY,E,LADE - Linear Algebra & Diff. Equations,AMK
thursday,17:00-18:00,2203,CS,TY,E,PSP - Problem Solving & Programming,JAK
thursday,17:00-18:00,2208,CS,TY,A,GP - General Proficiency,AMK
thursday,17:00-18:00,2215,AIDS,LY,E,COA - Computer Org. & Architecture,PNM
thursday,17:00-18:00,2224,CS,SY,A,LADE - Linear Algebra & Diff. Equations,AMK
thursday,17:00-18:00,2310,CS,TY,B,WD - Web Development,AMK
thursday,17:00-18:00,2315,CS(AI),FY,B,WD - Web Development,PNM
thursday,17:00-18:00,2318,CS(AI),LY,D,ML - Machine Learning,VKJ
thursday,17:00-18:00,2321,IT,TY,C,LADE - Linear Algebra & Diff. Equations,JAK
thursday,17:00-18:00,3014,IT,TY,B,IKS - Indian Knowledge System,JAK
thursday,17:00-18:00,3017,AIDS,LY,D,CN - Computer Networks,PNM
thursday,17:00-18:00,3019,CS(AI),TY,A,COA - Computer Org. & Architecture,AMK
thursday,17:00-18:00,3102,IT,FY,D,PSP - Problem Solving & Programming,AMK
thursday,17:00-18:00,3117,IT,SY,B,GP - General Proficiency,AAB
thursday,17:00-18:00,3200,AIDS,SY,D,DBMS - Database Management Systems,JAK
thursday,17:00-18:00,3203,IT,LY,D,GP - General Proficiency,SRH
thursday,17:00-18:00,3210,CS(AIML),FY,E,IKS - Indian Knowledge System,AMK
thursday,17:00-18:00,3221,AIDS,SY,E,WD - Web Development,PNM
thursday,17:00-18:00,3223,CS,FY,A,PSP - Problem Solving & Programming,AMK
thursday,17:00-18:00,3223,IT,SY,D,GP - General Proficiency,AAB
thursday,17:00-18:00,3300,CS(AI),TY,C,DBMS - Database Management Systems,PNM
thursday,17:00-18:00,3311,IT,FY,A,LADE - Linear Algebra & Diff. Equations,PNM
thursday,17:00-18:00,3312,CS(AIML),LY,A,IKS - Indian Knowledge System,AAB
thursday,17:00-18:00,3320,CS,SY,B,ML - Machine Learning,KGT
thursday,17:00-18:00,3321,CS,LY,A,GP - General Proficiency,JAK
thursday,17:00-18:00,4018,CS(AI),SY,C,CN - Computer Networks,SRH
thursday,17:00-18:00,4019,CS(AIML),SY,D,GP - General Proficiency,VKJ
thursday,17:00-18:00,4020,AIDS,FY,B,IKS - Indian Knowledge System,AAB
thursday,17:00-18:00,4022,CS(AIML),TY,C,WD - Web Development,AMK
thursday,17:00-18:00,4024,IT,TY,E,IKS - Indian Knowledge System,SRH
thursday,17:00-18:00,4106,CS(AIML),TY,E,AI - Artificial Intelligence,AMK
thursday,17:00-18:00,4107,CS(AI),SY,B,AI - Artificial Intelligence,JAK
thursday,17:00-18:00,4107,CS(AIML),TY,A,OS - Operating Systems,AMK
thursday,17:00-18:00,4109,CS(AI),LY,A,AI - Artificial Intelligence,SRH
thursday,17:00-18:00,4112,AIDS,FY,A,ML - Machine Learning,JAK
thursday,17:00-18:00,4114,CS,TY,C,CN - Computer Networks,AAB
